epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,123.889,0.98916,0.78797,1.19303,0.85074,0.73208,0.77851,0.43594,1.42017,1.00759,1.71297,0.000159683,0.000159683,0.000159683
38,126.896,0.99169,0.78718,1.2068,0.83413,0.74562,0.77677,0.43806,1.43139,0.99872,1.71765,0.000148674,0.000148674,0.000148674
39,130.016,0.97339,0.79136,1.19202,0.85632,0.72986,0.77728,0.43599,1.42677,0.99195,1.71481,0.000137666,0.000137666,0.000137666
40,133.023,0.95465,0.77321,1.20986,0.84108,0.7427,0.78059,0.44112,1.41181,0.97424,1.70423,0.000126657,0.000126657,0.000126657
41,166.265,0.96621,0.79638,1.21208,0.86291,0.72788,0.77995,0.44073,1.41976,0.98456,1.71915,0.000115648,0.000115648,0.000115648
42,169.661,0.99279,0.82672,1.24558,0.86103,0.72315,0.78472,0.44571,1.42583,0.96667,1.73655,0.000104639,0.000104639,0.000104639
43,172.952,0.94566,0.7864,1.20026,0.84082,0.74455,0.78802,0.44504,1.43117,0.96215,1.75006,9.36304e-05,9.36304e-05,9.36304e-05
44,176.239,0.95855,0.7662,1.19996,0.85445,0.74714,0.7877,0.44415,1.42602,0.95709,1.75787,8.26216e-05,8.26216e-05,8.26216e-05
45,179.472,0.92362,0.74142,1.18126,0.85312,0.74512,0.78695,0.44586,1.41706,0.96073,1.74922,7.16128e-05,7.16128e-05,7.16128e-05
46,182.707,0.91779,0.73456,1.1895,0.87809,0.72395,0.79231,0.4466,1.41511,0.95582,1.73806,6.0604e-05,6.0604e-05,6.0604e-05
47,185.894,0.92161,0.74128,1.19854,0.86366,0.73649,0.79086,0.44643,1.41358,0.95526,1.73194,4.95952e-05,4.95952e-05,4.95952e-05
48,189.095,0.91252,0.72363,1.17267,0.87162,0.73957,0.79544,0.44547,1.41254,0.95051,1.72402,3.85864e-05,3.85864e-05,3.85864e-05
49,192.463,0.93309,0.71381,1.17878,0.87038,0.74274,0.79592,0.44569,1.4105,0.9463,1.71908,2.75776e-05,2.75776e-05,2.75776e-05
50,195.651,0.91642,0.71414,1.18203,0.87246,0.74126,0.79979,0.44705,1.4089,0.93837,1.71608,1.65688e-05,1.65688e-05,1.65688e-05
