epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.6926,0.90914,0.94652,1.17767,0.81261,0.69858,0.75087,0.45277,1.41227,1.42222,1.64504,0.000182829,0.000182829,0.000182829
2,30.5369,0.95569,0.86279,1.19853,0.81945,0.69265,0.74136,0.44364,1.42418,1.44046,1.64585,0.000360873,0.000360873,0.000360873
3,42.9894,1.00096,0.88568,1.21172,0.80991,0.6707,0.72051,0.42631,1.45186,1.48585,1.65866,0.000531577,0.000531577,0.000531577
4,55.3243,1.02667,0.92124,1.24318,0.80951,0.66901,0.71265,0.42382,1.44803,1.39513,1.65566,0.000522974,0.000522974,0.000522974
5,67.6457,1.024,0.9118,1.25665,0.79619,0.65205,0.71593,0.4178,1.45543,1.39434,1.65935,0.000511965,0.000511965,0.000511965
6,80.0845,1.03231,0.90592,1.22998,0.75625,0.65594,0.70374,0.40254,1.44949,1.55243,1.65869,0.000500956,0.000500956,0.000500956
7,92.874,1.03728,0.88376,1.22709,0.76242,0.67338,0.70935,0.41861,1.41946,1.54873,1.62088,0.000489947,0.000489947,0.000489947
8,105.276,0.99862,0.85676,1.21419,0.77728,0.68758,0.72151,0.41898,1.45691,1.55163,1.68441,0.000478938,0.000478938,0.000478938
9,117.651,1.02005,0.87967,1.21232,0.83224,0.67464,0.73978,0.42857,1.43267,1.45974,1.63206,0.00046793,0.00046793,0.00046793
10,129.965,1.01867,0.86795,1.2186,0.80115,0.69919,0.7282,0.42838,1.41833,1.41916,1.65534,0.000456921,0.000456921,0.000456921
11,142.371,0.98735,0.83921,1.20031,0.79402,0.65803,0.72446,0.42496,1.4217,1.51509,1.63683,0.000445912,0.000445912,0.000445912
12,154.789,0.9956,0.83588,1.19119,0.7423,0.70008,0.73585,0.43461,1.42084,1.38022,1.62138,0.000434903,0.000434903,0.000434903
13,167.331,0.98936,0.81821,1.19631,0.78267,0.70851,0.73776,0.42347,1.45455,1.53046,1.64578,0.000423894,0.000423894,0.000423894
14,179.92,0.99459,0.82053,1.1978,0.73797,0.69643,0.72446,0.42875,1.42181,1.53035,1.65572,0.000412886,0.000412886,0.000412886
15,192.359,0.97882,0.81945,1.20017,0.80063,0.69481,0.73441,0.42032,1.44603,1.49993,1.6607,0.000401877,0.000401877,0.000401877
16,204.818,0.97476,0.78532,1.18568,0.80334,0.67884,0.72291,0.41888,1.46499,1.53662,1.66177,0.000390868,0.000390868,0.000390868
17,217.352,0.97437,0.77289,1.19546,0.82222,0.67596,0.72864,0.43169,1.43037,1.49571,1.63609,0.000379859,0.000379859,0.000379859
18,229.778,0.94864,0.76512,1.18386,0.82954,0.67597,0.72028,0.42403,1.41064,1.6944,1.6161,0.00036885,0.00036885,0.00036885
19,242.216,0.95281,0.75127,1.17593,0.76584,0.72156,0.73393,0.43302,1.45311,1.43271,1.66075,0.000357842,0.000357842,0.000357842
20,254.731,0.96536,0.75735,1.19991,0.81332,0.67398,0.72278,0.43174,1.40605,1.58875,1.60547,0.000346833,0.000346833,0.000346833
21,267.209,0.91717,0.74994,1.15739,0.82749,0.66815,0.74903,0.43745,1.4285,1.52396,1.62072,0.000335824,0.000335824,0.000335824
22,279.956,0.93582,0.72329,1.15358,0.76683,0.73964,0.7608,0.44999,1.41961,1.40389,1.61875,0.000324815,0.000324815,0.000324815
23,292.463,0.92283,0.72714,1.16819,0.81496,0.67791,0.7383,0.44532,1.42495,1.40449,1.62138,0.000313806,0.000313806,0.000313806
24,304.919,0.91035,0.71826,1.15483,0.84537,0.64772,0.72775,0.43055,1.40808,1.54646,1.63094,0.000302798,0.000302798,0.000302798
25,317.414,0.92329,0.70586,1.14847,0.79445,0.6943,0.73529,0.44483,1.40853,1.51995,1.62552,0.000291789,0.000291789,0.000291789
26,329.999,0.89554,0.70253,1.1378,0.83942,0.67149,0.73285,0.43431,1.38375,1.5145,1.60088,0.00028078,0.00028078,0.00028078
27,342.518,0.8958,0.70394,1.14505,0.80487,0.68628,0.73977,0.43738,1.38406,1.50352,1.59552,0.000269771,0.000269771,0.000269771
28,355.065,0.91549,0.69133,1.15199,0.83562,0.6744,0.74265,0.44283,1.41556,1.44652,1.63234,0.000258762,0.000258762,0.000258762
29,367.636,0.87602,0.66796,1.13373,0.83455,0.68754,0.75808,0.45639,1.40717,1.48927,1.62695,0.000247754,0.000247754,0.000247754
30,380.146,0.90136,0.68335,1.14496,0.82539,0.68407,0.74839,0.44919,1.39303,1.4844,1.61515,0.000236745,0.000236745,0.000236745
31,392.711,0.87661,0.65862,1.11835,0.80746,0.70534,0.7458,0.44521,1.38418,1.38735,1.61932,0.000225736,0.000225736,0.000225736
32,405.197,0.86504,0.65975,1.11876,0.84836,0.69817,0.75578,0.45173,1.39099,1.43415,1.60836,0.000214727,0.000214727,0.000214727
