epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.22925,2.05901,3.32405,1.85314,0.38421,0.42943,0.39203,0.20629,2.01455,2.33687,1.95583,2.224e-05,2.224e-05,2.224e-05
2,4.44852,1.89032,3.52407,1.93867,0.41166,0.43126,0.3972,0.21426,1.98042,2.17873,1.93927,4.90492e-05,4.90492e-05,4.90492e-05
3,5.60576,1.74917,3.00719,1.6564,0.44811,0.4455,0.38599,0.19405,1.90939,2.10262,1.94326,7.47575e-05,7.47575e-05,7.47575e-05
4,6.71508,1.34175,3.08148,1.35957,0.38049,0.48195,0.33622,0.17061,1.95529,2.18177,2.0272,9.9365e-05,9.9365e-05,9.9365e-05
5,7.84606,1.70608,2.75586,1.72284,0.30715,0.53088,0.35098,0.18092,1.99021,2.23717,2.07094,0.000122872,0.000122872,0.000122872
6,9.10937,1.51993,2.33819,1.5046,0.5738,0.41586,0.39284,0.20757,1.94718,2.15903,1.98805,0.000145277,0.000145277,0.000145277
7,10.2398,1.5141,1.9339,1.49037,0.5983,0.40374,0.38759,0.21329,1.86528,1.97562,1.83776,0.000166582,0.000166582,0.000166582
8,11.3649,1.52029,2.39053,1.52847,0.60368,0.42534,0.40662,0.21725,1.88137,1.88033,1.84036,0.000186786,0.000186786,0.000186786
9,12.5171,1.58687,2.04987,1.46386,0.73931,0.38627,0.48699,0.25408,1.90897,1.83931,1.83313,0.000205889,0.000205889,0.000205889
10,13.6945,1.4574,1.73743,1.40055,0.67706,0.42976,0.48962,0.25543,1.86242,1.8284,1.77158,0.000223891,0.000223891,0.000223891
11,14.8564,1.28101,2.17382,1.42772,0.67101,0.45156,0.51434,0.27552,1.80161,1.82843,1.70574,0.000240792,0.000240792,0.000240792
12,15.9702,1.27241,1.93675,1.38501,0.70215,0.42634,0.57038,0.30099,1.76653,1.85197,1.6619,0.000256593,0.000256593,0.000256593
