epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,50.9357,0.93592,0.8258,1.21505,0.80498,0.70848,0.7111,0.41387,1.35635,1.16766,1.67447,0.000313806,0.000313806,0.000313806
24,53.0263,0.97111,0.82633,1.2237,0.77302,0.72983,0.71856,0.41921,1.37977,1.1442,1.69709,0.000302798,0.000302798,0.000302798
25,55.1758,0.94044,0.82164,1.24288,0.79461,0.71818,0.72988,0.4289,1.37762,1.11808,1.71222,0.000291789,0.000291789,0.000291789
26,57.2565,0.93424,0.80197,1.20148,0.79255,0.73002,0.73786,0.44182,1.36383,1.10802,1.72625,0.00028078,0.00028078,0.00028078
27,59.2835,0.93312,0.8232,1.25057,0.8035,0.7291,0.74364,0.44709,1.35038,1.08228,1.70699,0.000269771,0.000269771,0.000269771
28,61.3987,0.9227,0.78424,1.18146,0.80797,0.71789,0.7412,0.44894,1.36376,1.05481,1.69526,0.000258762,0.000258762,0.000258762
29,63.4558,0.92336,0.76968,1.16852,0.79821,0.7229,0.74217,0.45372,1.37885,1.06614,1.7101,0.000247754,0.000247754,0.000247754
30,65.5026,0.87302,0.75531,1.14587,0.83672,0.6879,0.72759,0.44186,1.35281,1.07483,1.68206,0.000236745,0.000236745,0.000236745
31,67.6036,0.91698,0.7973,1.19523,0.86769,0.69984,0.73435,0.43629,1.36956,1.06025,1.70539,0.000225736,0.000225736,0.000225736
32,69.7398,0.94802,0.79837,1.21873,0.83664,0.72204,0.74841,0.43815,1.36477,1.01384,1.69751,0.000214727,0.000214727,0.000214727
33,71.82,0.91572,0.81058,1.1964,0.87689,0.7036,0.74997,0.44483,1.36916,1.02015,1.70093,0.000203718,0.000203718,0.000203718
34,73.8888,0.88136,0.75317,1.15412,0.86911,0.7007,0.74541,0.43999,1.37294,1.04029,1.70389,0.00019271,0.00019271,0.00019271
35,75.9987,0.91816,0.7668,1.186,0.86741,0.70845,0.74427,0.44155,1.36464,1.04512,1.70522,0.000181701,0.000181701,0.000181701
36,78.0674,0.95631,0.7754,1.21888,0.89056,0.6987,0.73323,0.43711,1.35424,1.03574,1.69786,0.000170692,0.000170692,0.000170692
37,80.1326,0.92805,0.76141,1.18428,0.80805,0.70801,0.73277,0.436,1.35719,1.03711,1.69875,0.000159683,0.000159683,0.000159683
38,82.2014,0.90425,0.75764,1.19802,0.82798,0.68525,0.73578,0.43778,1.34409,1.04739,1.68206,0.000148674,0.000148674,0.000148674
39,84.2746,0.91674,0.78665,1.20247,0.79085,0.71321,0.74882,0.44634,1.34552,1.04949,1.68249,0.000137666,0.000137666,0.000137666
40,86.3664,0.93182,0.75534,1.16842,0.79854,0.73621,0.74892,0.44191,1.3492,1.03329,1.69787,0.000126657,0.000126657,0.000126657
41,110.655,0.97171,0.882,1.26572,0.80393,0.74119,0.74508,0.43954,1.35844,1.02643,1.71014,0.000115648,0.000115648,0.000115648
42,112.847,0.95044,0.83201,1.23226,0.81397,0.74604,0.76101,0.44179,1.3857,1.0235,1.73748,0.000104639,0.000104639,0.000104639
43,114.954,0.95529,0.8152,1.20138,0.81537,0.73242,0.75592,0.4409,1.39769,1.02111,1.74813,9.36304e-05,9.36304e-05,9.36304e-05
44,117.207,0.90937,0.79106,1.21989,0.90594,0.68711,0.75812,0.44836,1.37954,1.00523,1.73678,8.26216e-05,8.26216e-05,8.26216e-05
45,119.216,0.89988,0.81355,1.20739,0.83373,0.7192,0.75626,0.44709,1.3651,1.00107,1.72228,7.16128e-05,7.16128e-05,7.16128e-05
46,121.297,0.88855,0.81204,1.21038,0.82371,0.71782,0.75506,0.45123,1.35079,1.01263,1.69911,6.0604e-05,6.0604e-05,6.0604e-05
47,123.348,0.88874,0.77294,1.20444,0.81746,0.71866,0.75386,0.45094,1.3453,1.0133,1.69059,4.95952e-05,4.95952e-05,4.95952e-05
48,125.417,0.88052,0.76098,1.18992,0.8323,0.71582,0.75541,0.45001,1.33885,1.01596,1.68134,3.85864e-05,3.85864e-05,3.85864e-05
49,127.436,0.8808,0.77405,1.20133,0.89051,0.71306,0.7584,0.45323,1.33873,1.01858,1.68005,2.75776e-05,2.75776e-05,2.75776e-05
50,129.524,0.89015,0.75334,1.18627,0.86487,0.7147,0.7583,0.45004,1.33781,1.01644,1.67933,1.65688e-05,1.65688e-05,1.65688e-05
