epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,27.4839,0.98189,0.7453,1.13467,0.81185,0.77001,0.80807,0.47581,1.39827,0.91616,1.53929,0.000184073,0.000184073,0.000184073
2,51.498,1.016,0.72693,1.13987,0.8032,0.74712,0.80061,0.46546,1.41761,0.95891,1.53633,0.000362092,0.000362092,0.000362092
3,74.2831,1.04669,0.74504,1.1568,0.76699,0.7138,0.77169,0.44321,1.47412,1.12704,1.61845,0.000532772,0.000532772,0.000532772
4,97.0758,1.07694,0.77484,1.17305,0.80928,0.74267,0.80828,0.47236,1.42161,0.9791,1.53766,0.000522974,0.000522974,0.000522974
5,119.738,1.06613,0.77165,1.16491,0.78824,0.72625,0.78506,0.45797,1.4298,1.01977,1.53881,0.000511965,0.000511965,0.000511965
6,142.29,1.07939,0.77079,1.164,0.81926,0.76425,0.8114,0.46095,1.43878,0.94629,1.55718,0.000500956,0.000500956,0.000500956
7,164.944,1.06735,0.7546,1.16357,0.7689,0.72772,0.77902,0.44604,1.45356,1.05144,1.55228,0.000489947,0.000489947,0.000489947
8,188.042,1.07754,0.7609,1.16357,0.76931,0.7501,0.78523,0.4426,1.46323,1.00975,1.58424,0.000478938,0.000478938,0.000478938
9,210.701,1.05576,0.75349,1.15821,0.78086,0.75312,0.7841,0.4567,1.4453,0.98757,1.5545,0.00046793,0.00046793,0.00046793
10,233.368,1.06703,0.74745,1.16241,0.80271,0.7487,0.78526,0.45362,1.46479,1.04022,1.57311,0.000456921,0.000456921,0.000456921
11,256.125,1.05735,0.75118,1.15155,0.79509,0.72224,0.77686,0.45051,1.45418,1.00039,1.56796,0.000445912,0.000445912,0.000445912
12,278.869,1.06298,0.74101,1.15314,0.82586,0.73547,0.79946,0.46222,1.44614,0.94314,1.56034,0.000434903,0.000434903,0.000434903
13,301.636,1.03426,0.7174,1.14881,0.80971,0.76716,0.81046,0.46587,1.43854,0.95929,1.52781,0.000423894,0.000423894,0.000423894
14,324.58,1.04783,0.7288,1.15144,0.81327,0.75696,0.8221,0.47498,1.41564,0.93561,1.52951,0.000412886,0.000412886,0.000412886
15,347.362,1.03306,0.70384,1.14119,0.8212,0.73615,0.80437,0.47983,1.41971,0.94769,1.52489,0.000401877,0.000401877,0.000401877
16,370.179,1.03212,0.70992,1.13634,0.84094,0.75227,0.81847,0.47879,1.41294,0.94716,1.53355,0.000390868,0.000390868,0.000390868
17,393.017,1.03073,0.70908,1.14177,0.83197,0.74604,0.81603,0.47666,1.42689,0.94347,1.55172,0.000379859,0.000379859,0.000379859
18,415.858,1.02267,0.69593,1.1338,0.81626,0.74942,0.81216,0.4824,1.40378,0.93405,1.53402,0.00036885,0.00036885,0.00036885
19,438.766,0.99748,0.67657,1.12695,0.82201,0.77142,0.82261,0.48463,1.42183,0.9398,1.5343,0.000357842,0.000357842,0.000357842
20,461.836,1.01893,0.69042,1.13167,0.83506,0.74353,0.80301,0.46936,1.42848,0.96769,1.54011,0.000346833,0.000346833,0.000346833
21,484.66,1.00168,0.68417,1.12515,0.80493,0.77043,0.81095,0.47806,1.40014,0.93115,1.51856,0.000335824,0.000335824,0.000335824
