epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,122.962,0.99399,0.81785,1.22809,0.79373,0.72984,0.76806,0.43989,1.40379,1.04216,1.65746,0.000313806,0.000313806,0.000313806
24,128.025,1.00863,0.82366,1.2359,0.76213,0.71729,0.7555,0.42562,1.44482,1.10492,1.68999,0.000302798,0.000302798,0.000302798
25,133.171,0.97841,0.83736,1.22206,0.80453,0.68816,0.76483,0.43269,1.38969,1.09695,1.63453,0.000291789,0.000291789,0.000291789
26,138.328,0.9703,0.82233,1.22057,0.79506,0.69402,0.77447,0.43178,1.44047,1.12168,1.67077,0.00028078,0.00028078,0.00028078
27,143.498,0.99174,0.79354,1.21217,0.79901,0.72002,0.77904,0.43856,1.45007,1.09856,1.69782,0.000269771,0.000269771,0.000269771
28,148.62,0.93925,0.77606,1.19246,0.84162,0.71679,0.79457,0.44767,1.42112,1.0288,1.67625,0.000258762,0.000258762,0.000258762
29,153.762,0.91661,0.77456,1.19888,0.81834,0.74423,0.79967,0.44904,1.39386,1.01359,1.67155,0.000247754,0.000247754,0.000247754
30,159.283,0.92093,0.7562,1.19799,0.84102,0.7301,0.79397,0.44761,1.40694,1.04418,1.67559,0.000236745,0.000236745,0.000236745
31,164.481,0.92661,0.74797,1.18384,0.83999,0.74088,0.79315,0.44628,1.3715,1.00844,1.6347,0.000225736,0.000225736,0.000225736
32,169.575,0.89997,0.73816,1.17486,0.83579,0.74014,0.78623,0.45217,1.35369,0.98871,1.60619,0.000214727,0.000214727,0.000214727
33,174.818,0.91223,0.73942,1.17651,0.82076,0.74308,0.7842,0.44795,1.38294,1.01754,1.64882,0.000203718,0.000203718,0.000203718
34,179.917,0.91175,0.77226,1.17184,0.82209,0.74349,0.78395,0.44488,1.40539,1.02538,1.67002,0.00019271,0.00019271,0.00019271
35,185.009,0.8766,0.71025,1.16122,0.84205,0.72533,0.7942,0.44699,1.39587,1.01389,1.64703,0.000181701,0.000181701,0.000181701
36,190.202,0.90813,0.71288,1.16929,0.84535,0.73794,0.79732,0.45313,1.36813,0.98623,1.63541,0.000170692,0.000170692,0.000170692
37,195.334,0.91537,0.71402,1.14914,0.859,0.73643,0.80269,0.44918,1.35726,0.97189,1.63106,0.000159683,0.000159683,0.000159683
38,200.464,0.88936,0.69783,1.16284,0.82053,0.76536,0.80962,0.45202,1.3669,0.9369,1.63233,0.000148674,0.000148674,0.000148674
39,205.531,0.92729,0.74107,1.183,0.82096,0.7506,0.80402,0.45112,1.38293,0.97856,1.6547,0.000137666,0.000137666,0.000137666
40,210.689,0.89269,0.70024,1.14446,0.84801,0.7342,0.80038,0.45701,1.37762,0.96554,1.63259,0.000126657,0.000126657,0.000126657
41,242.386,0.89302,0.77715,1.20454,0.83538,0.76202,0.80395,0.46027,1.36613,0.95224,1.64027,0.000115648,0.000115648,0.000115648
42,247.654,0.87769,0.68903,1.15509,0.87363,0.72508,0.80072,0.46259,1.36456,0.98368,1.6403,0.000104639,0.000104639,0.000104639
43,252.725,0.8039,0.60733,1.12234,0.82215,0.75218,0.79683,0.46019,1.34811,0.97253,1.62628,9.36304e-05,9.36304e-05,9.36304e-05
44,258.111,0.85159,0.62043,1.14888,0.83424,0.7548,0.80191,0.46404,1.34028,0.94034,1.62763,8.26216e-05,8.26216e-05,8.26216e-05
45,263.17,0.76844,0.59502,1.11718,0.84858,0.74421,0.80042,0.46336,1.34231,0.93306,1.62529,7.16128e-05,7.16128e-05,7.16128e-05
46,268.231,0.79093,0.59226,1.11863,0.8445,0.75627,0.80468,0.46461,1.34906,0.92137,1.63579,6.0604e-05,6.0604e-05,6.0604e-05
47,273.317,0.79391,0.66375,1.11904,0.85304,0.74837,0.80323,0.46497,1.33909,0.91801,1.62643,4.95952e-05,4.95952e-05,4.95952e-05
48,278.347,0.78933,0.57621,1.11878,0.85769,0.74456,0.80889,0.46979,1.33556,0.93101,1.6155,3.85864e-05,3.85864e-05,3.85864e-05
49,283.468,0.801,0.56941,1.12,0.86084,0.74687,0.8095,0.47233,1.3324,0.91601,1.61463,2.75776e-05,2.75776e-05,2.75776e-05
50,288.544,0.8445,0.65163,1.22112,0.8706,0.75414,0.81743,0.47311,1.33376,0.91393,1.61423,1.65688e-05,1.65688e-05,1.65688e-05
